DP;DPNOM;DPMP;MPIO;year;total
25;Cundinamarca;25867;Vianí;2015;4191 
25;Cundinamarca;25871;Villagómez;2015;2171 
25;Cundinamarca;25873;Villapinzón;2015;19742 
25;Cundinamarca;25875;Villeta;2015;25164 
25;Cundinamarca;25878;Viotá;2015;13351 
25;Cundinamarca;25885;Yacopí;2015;16951 
25;Cundinamarca;25898;Zipacón;2015;5570 
25;Cundinamarca;25899;Zipaquirá;2015;122347 
27;Chocó;27001;Quibdó;2015;115711 
27;Chocó;27006;Acandí;2015;9584 
27;Chocó;27025;Alto Baudo;2015;36773 
27;Chocó;27050;Atrato;2015;9927 
27;Chocó;27073;Bagadó;2015;8064 
27;Chocó;27075;Bahía Solano;2015;9327 
27;Chocó;27077;Bajo Baudó;2015;17402 
27;Chocó;27099;Bojaya;2015;10099 
27;Chocó;27135;El Cantón del San Pablo;2015;7970 
27;Chocó;27150;Carmen del Darien;2015;5462 
27;Chocó;27160;Cértegui;2015;10068 
27;Chocó;27205;Condoto;2015;14660 
27;Chocó;27245;El Carmen de Atrato;2015;14049 
27;Chocó;27250;El Litoral del San Juan;2015;15251 
27;Chocó;27361;Istmina;2015;25351 
27;Chocó;27372;Juradó;2015;3319 
27;Chocó;27413;Lloró;2015;11197 
27;Chocó;27425;Medio Atrato;2015;29487 
27;Chocó;27430;Medio Baudó;2015;13560 
27;Chocó;27450;Medio San Juan;2015;16317 
27;Chocó;27491;Nóvita;2015;7957 
27;Chocó;27495;Nuquí;2015;8576 
27;Chocó;27580;Río Iro;2015;9695 
27;Chocó;27600;Río Quito;2015;8961 
27;Chocó;27615;Riosucio(2);2015;28832 
27;Chocó;27660;San José del Palmar;2015;4822 
27;Chocó;27745;Sipí;2015;4048 
27;Chocó;27787;Tadó;2015;18906 
27;Chocó;27800;Unguía;2015;15126 
27;Chocó;27810;Unión Panamericana;2015;9592 
41;Huila;41001;Neiva;2015;342117 
41;Huila;41006;Acevedo;2015;32911 
41;Huila;41013;Agrado;2015;9061 
41;Huila;41016;Aipe;2015;26235 
41;Huila;41020;Algeciras;2015;24492 
41;Huila;41026;Altamira;2015;4293 
41;Huila;41078;Baraya;2015;9613 
41;Huila;41132;Campoalegre;2015;34306 
41;Huila;41206;Colombia;2015;12415 
41;Huila;41244;Elías;2015;3930 
41;Huila;41298;Garzón;2015;88213 
41;Huila;41306;Gigante;2015;33324 
41;Huila;41319;Guadalupe;2015;21274 
41;Huila;41349;Hobo;2015;6928 
41;Huila;41357;Iquira;2015;12736 
41;Huila;41359;Isnos;2015;27144 
41;Huila;41378;La Argentina;2015;14021 
41;Huila;41396;La Plata;2015;62728 
41;Huila;41483;Nátaga;2015;6338 
41;Huila;41503;Oporapa;2015;13523 
41;Huila;41518;Paicol;2015;5565 
41;Huila;41524;Palermo;2015;32681 
41;Huila;41530;Palestina;2015;11565 
41;Huila;41548;Pital;2015;13685 
41;Huila;41551;Pitalito;2015;125839 
41;Huila;41615;Rivera;2015;18796 
41;Huila;41660;Saladoblanco;2015;11464 
41;Huila;41668;San Agustín;2015;32894 
41;Huila;41676;Santa María;2015;11348 
41;Huila;41770;Suaza;2015;18968 
41;Huila;41791;Tarqui;2015;17604 
41;Huila;41797;Tesalia;2015;9247 
41;Huila;41799;Tello;2015;14195 
41;Huila;41801;Teruel;2015;8744 
41;Huila;41807;Timaná;2015;20319 
41;Huila;41872;Villavieja;2015;7312 
41;Huila;41885;Yaguará;2015;8949 
44;La Guajira;44001;Riohacha;2015;259492 
44;La Guajira;44035;Albania;2015;26606 
44;La Guajira;44078;Barrancas;2015;34619 
44;La Guajira;44090;Dibulla;2015;32983 
44;La Guajira;44098;Distracción;2015;15790 
44;La Guajira;44110;El Molino;2015;8728 
44;La Guajira;44279;Fonseca;2015;33254 
44;La Guajira;44378;Hatonuevo;2015;24916 
44;La Guajira;44420;La Jagua del Pilar;2015;3213 
44;La Guajira;44430;Maicao;2015;157054 
44;La Guajira;44560;Manaure;2015;103961 
44;La Guajira;44650;San Juan del Cesar;2015;37327 
44;La Guajira;44847;Uribia;2015;174287 
44;La Guajira;44855;Urumita;2015;17910 
44;La Guajira;44874;Villanueva;2015;27657 
47;Magdalena;47001;Santa Marta;2015;483865 
47;Magdalena;47030;Algarrobo;2015;12576 
47;Magdalena;47053;Aracataca;2015;39473 
47;Magdalena;47058;Ariguaní;2015;32166 
47;Magdalena;47161;Cerro San Antonio;2015;7845 
47;Magdalena;47170;Chivolo;2015;15960 
47;Magdalena;47189;Ciénaga;2015;104331 
47;Magdalena;47205;Concordia;2015;9388 
47;Magdalena;47245;El Banco;2015;55530 
47;Magdalena;47258;El Piñon;2015;16752 
47;Magdalena;47268;El Retén;2015;20981 
47;Magdalena;47288;Fundación;2015;57344 
47;Magdalena;47318;Guamal;2015;27253 
47;Magdalena;47460;Nueva Granada;2015;19783 
47;Magdalena;47541;Pedraza;2015;8066 
47;Magdalena;47545;Pijiño del Carmen;2015;15759 
47;Magdalena;47551;Pivijay;2015;33924 
47;Magdalena;47555;Plato;2015;57848 
47;Magdalena;47570;Puebloviejo;2015;30462 
47;Magdalena;47605;Remolino;2015;8150 
47;Magdalena;47660;Sabanas de San Angel;2015;16865 
47;Magdalena;47675;Salamina;2015;7089 
47;Magdalena;47692;San Sebastián de Buenavista;2015;17483 
47;Magdalena;47703;San Zenón;2015;9107 
47;Magdalena;47707;Santa Ana;2015;25938 
47;Magdalena;47720;Santa Bárbara de Pinto;2015;12610 
47;Magdalena;47745;Sitionuevo;2015;31706 
47;Magdalena;47798;Tenerife;2015;12243 
47;Magdalena;47960;Zapayán;2015;8801 
47;Magdalena;47980;Zona Bananera;2015;60524 
50;Meta;50001;Villavicencio;2015;484471 
50;Meta;50006;Acacías;2015;68888 
50;Meta;50110;Barranca de Upía;2015;3926 
50;Meta;50124;Cabuyaro;2015;4018 
50;Meta;50150;Castilla la Nueva;2015;9612 
50;Meta;50223;Cubarral;2015;5946 
50;Meta;50226;Cumaral;2015;18020 
50;Meta;50245;El Calvario;2015;2240 
50;Meta;50251;El Castillo;2015;6362 
50;Meta;50270;El Dorado;2015;3429 
50;Meta;50287;Fuente de Oro;2015;13263 
50;Meta;50313;Granada;2015;62209 
50;Meta;50318;Guamal;2015;9366 
50;Meta;50325;Mapiripán;2015;17229 
50;Meta;50330;Mesetas;2015;11287 
50;Meta;50350;La Macarena;2015;32861 
50;Meta;50370;Uribe;2015;16155 
50;Meta;50400;Lejanías;2015;9403 
50;Meta;50450;Puerto Concordia;2015;20897 
50;Meta;50568;Puerto Gaitán;2015;18556 
50;Meta;50573;Puerto López;2015;33440 
50;Meta;50577;Puerto Lleras;2015;9817 
50;Meta;50590;Puerto Rico;2015;18626 
50;Meta;50606;Restrepo;2015;10599 
50;Meta;50680;San Carlos de Guaroa;2015;9581 
50;Meta;50683;San Juan de Arama;2015;8837 
50;Meta;50686;San Juanito;2015;2165 
50;Meta;50689;San Martín;2015;24670 
50;Meta;50711;Vistahermosa;2015;25461 
52;Nariño;52001;Pasto;2015;439993 
52;Nariño;52019;Albán;2015;22131 
52;Nariño;52022;Aldana;2015;6085 
52;Nariño;52036;Ancuyá;2015;7083 
52;Nariño;52051;Arboleda;2015;7550 
52;Nariño;52079;Barbacoas;2015;37851 
52;Nariño;52083;Belén;2015;7518 
52;Nariño;52110;Buesaco;2015;25063 
52;Nariño;52203;Colón;2015;10127 
52;Nariño;52207;Consaca;2015;9386 
52;Nariño;52210;Contadero;2015;6954 
52;Nariño;52215;Córdoba;2015;14006 
52;Nariño;52224;Cuaspud;2015;8592 
52;Nariño;52227;Cumbal;2015;37635 
52;Nariño;52233;Cumbitara;2015;15239 
52;Nariño;52240;Chachagüí;2015;13784 
52;Nariño;52250;El Charco;2015;36856 
52;Nariño;52254;El Peñol;2015;6500 
52;Nariño;52256;El Rosario;2015;10201 
52;Nariño;52258;El Tablón de Gómez;2015;12757 
52;Nariño;52260;El Tambo;2015;12271 
52;Nariño;52287;Funes;2015;6498 
52;Nariño;52317;Guachucal;2015;15652 
52;Nariño;52320;Guaitarilla;2015;12011 
52;Nariño;52323;Gualmatán;2015;5767 
52;Nariño;52352;Iles;2015;8701 
52;Nariño;52354;Imués;2015;6236 
52;Nariño;52356;Ipiales;2015;138679 
52;Nariño;52378;La Cruz;2015;18220 
52;Nariño;52381;La Florida;2015;9555 
52;Nariño;52385;La Llanada;2015;5813 
52;Nariño;52390;La Tola;2015;12584 
52;Nariño;52399;La Unión;2015;26078 
52;Nariño;52405;Leiva;2015;13849 
52;Nariño;52411;Linares;2015;10042 
52;Nariño;52418;Los Andes;2015;19414 
52;Nariño;52427;Magüi;2015;22437 
52;Nariño;52435;Mallama;2015;7755 
52;Nariño;52473;Mosquera;2015;16270 
52;Nariño;52480;Nariño;2015;4870 
52;Nariño;52490;Olaya Herrera;2015;31204 
52;Nariño;52506;Ospina;2015;8713 
52;Nariño;52520;Francisco Pizarro;2015;15039 
52;Nariño;52540;Policarpa;2015;16834 
52;Nariño;52560;Potosí;2015;12137 
52;Nariño;52565;Providencia;2015;13256 
52;Nariño;52573;Puerres;2015;8384 
52;Nariño;52585;Pupiales;2015;19388 
52;Nariño;52612;Ricaurte;2015;18666 
52;Nariño;52621;Roberto Payán;2015;22613 
52;Nariño;52678;Samaniego;2015;49545 
52;Nariño;52683;Sandoná;2015;25685 
52;Nariño;52685;San Bernardo;2015;19201 
52;Nariño;52687;San Lorenzo;2015;19849 
52;Nariño;52693;San Pablo;2015;17492 
52;Nariño;52694;San Pedro de Cartago;2015;7539 
52;Nariño;52696;Santa Bárbara;2015;14752 
52;Nariño;52699;Santacruz;2015;28171 
52;Nariño;52720;Sapuyes;2015;6355 
52;Nariño;52786;Taminango;2015;20537 
52;Nariño;52788;Tangua;2015;9629 
52;Nariño;52835;San Andres de Tumaco;2015;199659 
52;Nariño;52838;Túquerres;2015;40599 
52;Nariño;52885;Yacuanquer;2015;10968 
54;Norte de Santander;54001;Cúcuta;2015;650011 
54;Norte de Santander;54003;Abrego;2015;37997 
54;Norte de Santander;54051;Arboledas;2015;8984 
54;Norte de Santander;54099;Bochalema;2015;6973 
54;Norte de Santander;54109;Bucarasica;2015;4570 
54;Norte de Santander;54125;Cácota;2015;1925 
54;Norte de Santander;54128;Cachirá;2015;10970 
54;Norte de Santander;54172;Chinácota;2015;16348 
54;Norte de Santander;54174;Chitagá;2015;10373 
54;Norte de Santander;54206;Convención;2015;13569 
54;Norte de Santander;54223;Cucutilla;2015;7686 
54;Norte de Santander;54239;Durania;2015;3768 
54;Norte de Santander;54245;El Carmen;2015;14005 
54;Norte de Santander;54250;El Tarra;2015;10957 
54;Norte de Santander;54261;El Zulia;2015;22843 
54;Norte de Santander;54313;Gramalote;2015;5567 
54;Norte de Santander;54344;Hacarí;2015;10657 
54;Norte de Santander;54347;Herrán;2015;4045 
54;Norte de Santander;54377;Labateca;2015;5867 
54;Norte de Santander;54385;La Esperanza;2015;12012 
54;Norte de Santander;54398;La Playa;2015;8546 
54;Norte de Santander;54405;Los Patios;2015;76531 
54;Norte de Santander;54418;Lourdes;2015;3365 
54;Norte de Santander;54480;Mutiscua;2015;3759 
54;Norte de Santander;54498;Ocaña;2015;98229 
54;Norte de Santander;54518;Pamplona;2015;57393 
54;Norte de Santander;54520;Pamplonita;2015;4932 
54;Norte de Santander;54553;Puerto Santander;2015;10249 
54;Norte de Santander;54599;Ragonvalia;2015;6891 
54;Norte de Santander;54660;Salazar;2015;8964 
54;Norte de Santander;54670;San Calixto;2015;13514 
54;Norte de Santander;54673;San Cayetano;2015;5424 
54;Norte de Santander;54680;Santiago;2015;2823 
54;Norte de Santander;54720;Sardinata;2015;22632 
54;Norte de Santander;54743;Silos;2015;4445 
54;Norte de Santander;54800;Teorama;2015;21524 
54;Norte de Santander;54810;Tibú;2015;36502 
54;Norte de Santander;54820;Toledo;2015;17283 
54;Norte de Santander;54871;Villa Caro;2015;5192 
54;Norte de Santander;54874;Villa del Rosario;2015;88462 
63;Quindio;63001;Armenia;2015;296683 
63;Quindio;63111;Buenavista;2015;2833 
63;Quindio;63130;Calarca;2015;77603 
63;Quindio;63190;Circasia;2015;29897 
63;Quindio;63212;Córdoba;2015;5305 
63;Quindio;63272;Filandia;2015;13412 
63;Quindio;63302;Génova;2015;7921 
63;Quindio;63401;La Tebaida;2015;42163 
63;Quindio;63470;Montenegro;2015;41291 
63;Quindio;63548;Pijao;2015;6139 
63;Quindio;63594;Quimbaya;2015;34948 
63;Quindio;63690;Salento;2015;7115 
66;Risaralda;66001;Pereira;2015;469612 
66;Risaralda;66045;Apía;2015;18982 
66;Risaralda;66075;Balboa;2015;6336 
66;Risaralda;66088;Belén de Umbría;2015;27718 
66;Risaralda;66170;Dosquebradas;2015;198877 
66;Risaralda;66318;Guática;2015;15310 
66;Risaralda;66383;La Celia;2015;8591 
66;Risaralda;66400;La Virginia;2015;32037 
66;Risaralda;66440;Marsella;2015;23304 
66;Risaralda;66456;Mistrató;2015;16185 
66;Risaralda;66572;Pueblo Rico;2015;13293 
66;Risaralda;66594;Quinchía;2015;33757 
66;Risaralda;66682;Santa Rosa de Cabal;2015;72230 
66;Risaralda;66687;Santuario;2015;15721 
68;Santander;68001;Bucaramanga;2015;527913 
68;Santander;68013;Aguada;2015;1855 
68;Santander;68020;Albania;2015;5096 
68;Santander;68051;Aratoca;2015;8312 
68;Santander;68077;Barbosa;2015;28635 
68;Santander;68079;Barichara;2015;7215 
68;Santander;68081;Barrancabermeja;2015;191768 
68;Santander;68092;Betulia;2015;5110 
68;Santander;68101;Bolívar;2015;12351 
68;Santander;68121;Cabrera;2015;2267 
68;Santander;68132;California;2015;1984 
68;Santander;68147;Capitanejo;2015;5593 
68;Santander;68152;Carcasí;2015;5039 
68;Santander;68160;Cepitá;2015;1865 
68;Santander;68162;Cerrito;2015;5708 
68;Santander;68167;Charalá;2015;10540 
68;Santander;68169;Charta;2015;2670 
68;Santander;68176;Chima;2015;3087 
68;Santander;68179;Chipatá;2015;5088 
68;Santander;68190;Cimitarra;2015;44733 
68;Santander;68207;Concepción;2015;5292 
68;Santander;68209;Confines;2015;2705 
68;Santander;68211;Contratación;2015;3491 
68;Santander;68217;Coromoro;2015;7558 
68;Santander;68229;Curití;2015;11899 
68;Santander;68235;El Carmen de Chucurí;2015;20099 
68;Santander;68245;El Guacamayo;2015;2005 
68;Santander;68250;El Peñón;2015;5140 
68;Santander;68255;El Playón;2015;11776 
68;Santander;68264;Encino;2015;2497 
68;Santander;68266;Enciso;2015;3323 
68;Santander;68271;Florián;2015;6301 
68;Santander;68276;Floridablanca;2015;265407 
68;Santander;68296;Galán;2015;2311 
68;Santander;68298;Gambita;2015;5044 
68;Santander;68307;Girón;2015;180377 
68;Santander;68318;Guaca;2015;6395 
68;Santander;68320;Guadalupe;2015;4756 
68;Santander;68322;Guapotá;2015;2139 
68;Santander;68324;Guavatá;2015;3679 
68;Santander;68327;Güepsa;2015;3849 
68;Santander;68344;Hato;2015;2345 
68;Santander;68368;Jesús María;2015;3137 
68;Santander;68370;Jordán;2015;1103 
68;Santander;68377;La Belleza;2015;8587 
68;Santander;68385;Landázuri;2015;15374 
68;Santander;68397;La Paz;2015;5152 
68;Santander;68406;Lebríja;2015;38560 
68;Santander;68418;Los Santos;2015;12185 
68;Santander;68425;Macaravita;2015;2378 
68;Santander;68432;Málaga;2015;18382 
68;Santander;68444;Matanza;2015;5297 
68;Santander;68464;Mogotes;2015;10880 
68;Santander;68468;Molagavita;2015;5193 
68;Santander;68498;Ocamonte;2015;4775 
68;Santander;68500;Oiba;2015;11738 
68;Santander;68502;Onzaga;2015;5054 
68;Santander;68522;Palmar;2015;3330 
68;Santander;68524;Palmas del Socorro;2015;2241 
68;Santander;68533;Páramo;2015;4112 
68;Santander;68547;Piedecuesta;2015;149248 
68;Santander;68549;Pinchote;2015;5201 
68;Santander;68572;Puente Nacional;2015;12476 
68;Santander;68573;Puerto Parra;2015;7548 
68;Santander;68575;Puerto Wilches;2015;31511 
68;Santander;68615;Rionegro;2015;27114 
68;Santander;68655;Sabana de Torres;2015;18652 
68;Santander;68669;San Andrés;2015;8540 
68;Santander;68673;San Benito;2015;3986 
68;Santander;68679;San Gil;2015;45445 
68;Santander;68682;San Joaquín;2015;2488 
68;Santander;68684;San José de Miranda;2015;4346 
68;Santander;68686;San Miguel;2015;2379 
68;Santander;68689;San Vicente de Chucurí;2015;34640 
68;Santander;68705;Santa Bárbara;2015;2137 
68;Santander;68720;Santa Helena del Opón;2015;4304 
68;Santander;68745;Simacota;2015;7789 
68;Santander;68755;Socorro;2015;30577 
68;Santander;68770;Suaita;2015;10277 
68;Santander;68773;Sucre;2015;8397 
68;Santander;68780;Suratá;2015;3295 
68;Santander;68820;Tona;2015;7085 
68;Santander;68855;Valle de San José;2015;4670 
68;Santander;68861;Vélez;2015;19057 
68;Santander;68867;Vetas;2015;2435 
68;Santander;68872;Villanueva;2015;5858 
68;Santander;68895;Zapatoca;2015;8929 
70;Sucre;70001;Sincelejo;2015;275207 
70;Sucre;70110;Buenavista;2015;9552 
70;Sucre;70124;Caimito;2015;12077 
70;Sucre;70204;Coloso;2015;5838 
70;Sucre;70215;Corozal;2015;62409 
70;Sucre;70221;Coveñas;2015;13530 
70;Sucre;70230;Chalán;2015;4354 
70;Sucre;70233;El Roble;2015;10550 
70;Sucre;70235;Galeras;2015;20188 
70;Sucre;70265;Guaranda;2015;17422 
70;Sucre;70400;La Unión;2015;11170 
70;Sucre;70418;Los Palmitos;2015;19257 
70;Sucre;70429;Majagual;2015;33258 
70;Sucre;70473;Morroa;2015;14429 
70;Sucre;70508;Ovejas;2015;21091 
70;Sucre;70523;Palmito;2015;13682 
70;Sucre;70670;Sampués;2015;37925 
70;Sucre;70678;San Benito Abad;2015;25442 
70;Sucre;70702;San Juan de Betulia;2015;12544 
70;Sucre;70708;San Marcos;2015;57071 
70;Sucre;70713;San Onofre;2015;50214 
70;Sucre;70717;San Pedro;2015;16038 
70;Sucre;70742;San Luis de Sincé;2015;33688 
70;Sucre;70771;Sucre;2015;22386 
70;Sucre;70820;Santiago de Tolú;2015;33296 
70;Sucre;70823;Tolú Viejo;2015;18897 
73;Tolima;73001;Ibagué;2015;553524 
73;Tolima;73024;Alpujarra;2015;4992 
73;Tolima;73026;Alvarado;2015;8834 
73;Tolima;73030;Ambalema;2015;6837 
73;Tolima;73043;Anzoátegui;2015;18434 
73;Tolima;73055;Armero;2015;11960 
73;Tolima;73067;Ataco;2015;22513 
73;Tolima;73124;Cajamarca;2015;19656 
73;Tolima;73148;Carmen de Apicalá;2015;8793 
73;Tolima;73152;Casabianca;2015;6684 
73;Tolima;73168;Chaparral;2015;47195 
73;Tolima;73200;Coello;2015;9740 
73;Tolima;73217;Coyaima;2015;28304 
73;Tolima;73226;Cunday;2015;9719 
73;Tolima;73236;Dolores;2015;8108 
73;Tolima;73268;Espinal;2015;76227 
73;Tolima;73270;Falan;2015;9218 
73;Tolima;73275;Flandes;2015;29106 
73;Tolima;73283;Fresno;2015;30284 
73;Tolima;73319;Guamo;2015;32373 
73;Tolima;73347;Herveo;2015;8100 
73;Tolima;73349;Honda;2015;24781 
73;Tolima;73352;Icononzo;2015;10982 
73;Tolima;73408;Lérida;2015;17584 
73;Tolima;73411;Líbano;2015;40456 
73;Tolima;73443;Mariquita;2015;33309 
73;Tolima;73449;Melgar;2015;36047 
73;Tolima;73461;Murillo;2015;5029 
73;Tolima;73483;Natagaima;2015;22574 
73;Tolima;73504;Ortega;2015;32524 
73;Tolima;73520;Palocabildo;2015;9197 
73;Tolima;73547;Piedras;2015;5619 
73;Tolima;73555;Planadas;2015;29935 
73;Tolima;73563;Prado;2015;7791 
73;Tolima;73585;Purificación;2015;29284 
73;Tolima;73616;Rioblanco;2015;24553 
73;Tolima;73622;Roncesvalles;2015;6331 
73;Tolima;73624;Rovira;2015;20641 
73;Tolima;73671;Saldaña;2015;14447 
73;Tolima;73675;San Antonio;2015;14400 
73;Tolima;73678;San Luis;2015;19164 
73;Tolima;73686;Santa Isabel;2015;6382 
73;Tolima;73770;Suárez;2015;4555 
73;Tolima;73854;Valle de San Juan;2015;6355 
73;Tolima;73861;Venadillo;2015;19586 
73;Tolima;73870;Villahermosa;2015;10696 
73;Tolima;73873;Villarrica;2015;5449 
76;Valle del Cauca;76001;Cali;2015;2369821 
76;Valle del Cauca;76020;Alcalá;2015;21364 
76;Valle del Cauca;76036;Andalucía;2015;17815 
76;Valle del Cauca;76041;Ansermanuevo;2015;19563 
76;Valle del Cauca;76054;Argelia;2015;6442 
76;Valle del Cauca;76100;Bolívar;2015;13480 
76;Valle del Cauca;76109;Buenaventura;2015;399764 
76;Valle del Cauca;76111;Guadalajara de Buga;2015;115234 
76;Valle del Cauca;76113;Bugalagrande;2015;21171 
76;Valle del Cauca;76122;Caicedonia;2015;29830 
76;Valle del Cauca;76126;Calima;2015;15763 
76;Valle del Cauca;76130;Candelaria;2015;81700 
76;Valle del Cauca;76147;Cartago;2015;132249 
76;Valle del Cauca;76233;Dagua;2015;36406 
76;Valle del Cauca;76243;El Águila;2015;11079 
76;Valle del Cauca;76246;El Cairo;2015;9984 
76;Valle del Cauca;76248;El Cerrito;2015;57464 
76;Valle del Cauca;76250;El Dovio;2015;8508 
76;Valle del Cauca;76275;Florida;2015;58129 
76;Valle del Cauca;76306;Ginebra;2015;21047 
76;Valle del Cauca;76318;Guacarí;2015;34525 
76;Valle del Cauca;76364;Jamundí;2015;119566 
76;Valle del Cauca;76377;La Cumbre;2015;11514 
76;Valle del Cauca;76400;La Unión;2015;37711 
76;Valle del Cauca;76403;La Victoria;2015;13253 
76;Valle del Cauca;76497;Obando;2015;14978 
76;Valle del Cauca;76520;Palmira;2015;304735 
76;Valle del Cauca;76563;Pradera;2015;55147 
76;Valle del Cauca;76606;Restrepo;2015;16232 
76;Valle del Cauca;76616;Riofrío;2015;14725 
76;Valle del Cauca;76622;Roldanillo;2015;32781 
76;Valle del Cauca;76670;San Pedro;2015;18133 
76;Valle del Cauca;76736;Sevilla;2015;45143 
76;Valle del Cauca;76823;Toro;2015;16392 
76;Valle del Cauca;76828;Trujillo;2015;18103 
76;Valle del Cauca;76834;Tuluá;2015;211588 
76;Valle del Cauca;76845;Ulloa;2015;5455 
76;Valle del Cauca;76863;Versalles;2015;7215 
76;Valle del Cauca;76869;Vijes;2015;11018 
76;Valle del Cauca;76890;Yotoco;2015;16267 
76;Valle del Cauca;76892;Yumbo;2015;117156 
76;Valle del Cauca;76895;Zarzal;2015;45234 
81;Arauca;81001;Arauca;2015;88481 
81;Arauca;81065;Arauquita;2015;41309 
81;Arauca;81220;Cravo Norte;2015;3331 
81;Arauca;81300;Fortul;2015;25379 
81;Arauca;81591;Puerto Rondón;2015;3844 
81;Arauca;81736;Saravena;2015;47203 
81;Arauca;81794;Tame;2015;52768 
85;Casanare;85001;Yopal;2015;139736 
85;Casanare;85010;Aguazul;2015;38530 
85;Casanare;85015;Chameza;2015;2460 
85;Casanare;85125;Hato Corozal;2015;12147 
85;Casanare;85136;La Salina;2015;1420 
85;Casanare;85139;Maní;2015;11139 
85;Casanare;85162;Monterrey;2015;14831 
85;Casanare;85225;Nunchía;2015;8827 
85;Casanare;85230;Orocué;2015;8309 
85;Casanare;85250;Paz de Ariporo;2015;26606 
85;Casanare;85263;Pore;2015;7921 
85;Casanare;85279;Recetor;2015;4070 
85;Casanare;85300;Sabanalarga;2015;2987 
85;Casanare;85315;Sácama;2015;2001 
85;Casanare;85325;San Luis de Palenque;2015;7767 
85;Casanare;85400;Támara;2015;7044 
85;Casanare;85410;Tauramena;2015;22076 
85;Casanare;85430;Trinidad;2015;14749 
85;Casanare;85440;Villanueva;2015;23859 
86;Putumayo;86001;Mocoa;2015;42074 
86;Putumayo;86219;Colón;2015;5519 
86;Putumayo;86320;Orito;2015;52580 
86;Putumayo;86568;Puerto Asís;2015;60138 
86;Putumayo;86569;Puerto Caicedo;2015;14575 
86;Putumayo;86571;Puerto Guzmán;2015;23699 
86;Putumayo;86573;Leguízamo;2015;15445 
86;Putumayo;86749;Sibundoy;2015;14136 
86;Putumayo;86755;San Francisco;2015;7083 
86;Putumayo;86757;San Miguel;2015;26551 
86;Putumayo;86760;Santiago;2015;10428 
86;Putumayo;86865;Valle del Guamuez;2015;51842 
86;Putumayo;86885;Villagarzón;2015;21134 
88;Archipiélago de San Andrés;88001;San Andrés;2015;71305 
88;Archipiélago de San Andrés;88564;Providencia;2015;5137 
91;Amazonas;91001;Leticia;2015;41326 
91;Amazonas;91263;El Encanto (ANM);2015;4841 
91;Amazonas;91405;La Chorrera (ANM);2015;3878 
91;Amazonas;91407;La Pedrera (ANM);2015;4985 
91;Amazonas;91430;La Victoria (ANM);2015;1102 
91;Amazonas;91460;Miriti - Paraná (ANM);2015;1531 
91;Amazonas;91530;Puerto Alegría (ANM);2015;1941 
