pais_iso3;classification;category;id_mall;name;lat;lng;rating;address;id_comuna;id_region;desc1;desc2;desc3;symbol;color;size
CHL;Instituciones educativas;;8012;Escuela Rural Ana Nelly Oyarzun Cartes;-42.50173187;-73.78490448;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8013;Escuela Rural Mirta Oyarzo Vera;-42.52134323;-73.62631989;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8014;Escuela Rural Manuela Cardenas Barria;-42.62063217;-73.43817139;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8016;Escuela Rural Coihuinco;-42.42318726;-73.82287598;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8017;Escuela Rural Conico;-42.4998838;-73.67810283;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8018;Escuela Rural Yutuy;-42.51809051;-73.75033189;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8019;Escuela Rural Quilquico;-42.46964264;-73.70089722;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8020;Escuela Rural Paul Harris;-42.42868805;-73.71664429;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8021;Escuela Rural Puacura;-42.39863586;-73.72118378;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8022;Escuela Rural Ermelinda Sanchez De Cifuentes;-42.38243103;-73.7954483;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8023;Escuela De Adultos De Castro;-42.47688675;-73.76198578;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8024;Escuela Rural Ducan;-42.48002091;-73.76522713;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8026;Escuela Rural Lingue;-42.53928247;-73.72995447;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8027;Escuela Rural Olinda Borquez Borquez;-42.50917053;-73.72335815;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8028;Escuela Rural Huenuco;-42.47729137;-73.76533624;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8029;Escuela Rural Llicaldad;-42.51334;-73.79299927;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8030;Escuela Rural Gamboa;-42.47514343;-73.79584503;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8031;Escuela Rural La Chacra;-42.44892883;-73.79694366;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8032;Escuela Rural Ines Bazan;-42.44189453;-73.66772461;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8033;Escuela Rural La Estancia;-42.5567894;-73.70980072;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8035;Escuela Rural Pidpid;-42.40354538;-73.77367401;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8036;Escuela Rural Los Angeles;-42.61526108;-73.4986496;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8037;Escuela Rural Los Robles;-42.58445358;-73.51839447;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8038;Escuela Rural San Miguel;-42.62447357;-73.50354767;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8040;Escuela Rural Capilla De Lourdes;-42.56713104;-73.50842285;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8041;Escuela Diferencial `Antu- Kau`;-42.4689827;-73.7831955;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8043;Liceo Agropecuario Y Acuicola Chiloe;-42.45937146;-73.7713171;;;10201;;;;;;blue;8
CHL;Instituciones educativas;;8044;Liceo Domingo Espineira Riesco;-41.8669014;-73.8175354;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8046;Escuela Pudeto;-41.8629837;-73.82764435;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8047;Escuela Anexa;-41.86641693;-73.81744385;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8048;Escuela Yerbas Buenas;-41.87143707;-73.82463074;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8049;Escuela Rural Villa Chacao;-41.82928848;-73.52628326;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8050;Escuela Fatima;-41.87723923;-73.83177185;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8051;Escuela Rural El Palomar;-42.07403946;-73.7821579;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8052;Escuela Rural Guapilacuy;-41.79317856;-73.91557312;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8053;Escuela Rural Senda Chacao;-41.88579178;-73.66190338;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8054;Escuela Rural Manao;-41.88328171;-73.52416229;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8055;Escuela Rural Belben;-42.04887772;-73.7141037;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8057;Escuela Rural Coipomo;-42.02458629;-73.9053265;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8058;Escuela Rural Lajas Blancas;-41.92221079;-73.8732632;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8059;Escuela Rural Estrella De Huilqueco;-41.94832645;-73.71915805;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8060;Escuela Rural Golfete De Quetalmahue;-41.8576088;-73.95657349;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8061;Escuela Rural Punta Chilen;-41.89439774;-73.48885345;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8063;Escuela Rural La Capilla;-41.90988541;-73.77924347;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8065;Escuela Rural Huicha;-41.87158216;-73.82469964;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8066;Escuela Rural Catruman;-41.82603073;-73.96505737;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8067;Escuela Rural Guabun;-41.82082265;-74.03448716;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8068;Escuela Basica Enriqueta Retamal;-42.09970092;-73.69903095;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8069;Escuela Rural Punta Arenas;-41.85068839;-73.88130452;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8071;Escuela Rural Nal;-41.83896637;-73.91490936;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8072;Escuela Rural Las Antenas De Caracoles;-41.91146021;-73.81322519;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8075;Escuela Rural Quilar;-41.91443634;-73.64080048;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8076;Escuela Rural Duatao;-41.96612205;-74.02918398;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8077;Escuela Rural Chaquihual;-42.1612038;-73.57250696;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8078;Escuela Rural Aucaco;-41.87147064;-73.82395826;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8079;Escuela Rural Choroihue;-41.99565526;-73.7106878;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8080;Escuela Rural Cogomo;-41.99215698;-73.75151062;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8081;Escuela Rural Cayucan;-41.83563232;-73.88409424;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8082;Escuela Rural Cumbre De Lecam;-41.94109726;-73.59612274;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8083;Escuela Rural Felipe Santana;-41.91942978;-73.97629547;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8084;Escuela Rural Kilometro 25;-42.03006991;-73.82927251;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8085;Escuela Rural San Miguel De Co?imo;-41.87158203;-73.8246994;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8088;Escuela Rural Julio Kompatzki Hornickel;-41.81312792;-73.56604015;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8089;Escuela Rural Luis Maximo Oyarzun Vidal;-41.9223434;-73.68975165;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8091;Escuela Rural Calle;-41.84524744;-73.99955051;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8092;Escuela Rural Luis Alberto Segovia Ross;-41.82646179;-73.62664795;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8093;Escuela Rural Estacion Puntra;-42.1196002;-73.81598215;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8094;Escuela Rural Caipulli;-41.90203857;-73.7408905;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8095;Escuela Rural Aguas Buenas;-42.09815216;-73.64668274;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8096;Escuela Rural Pugue?un;-41.81933212;-73.67543793;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8097;Escuela Basica Rural Sonia Ampuero A.;-41.96632677;-73.65993968;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8098;Escuela Rural Caulin Alto;-41.82309363;-73.59087207;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8099;Escuela Rural Cocotue;-41.93404388;-74.00777435;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8100;Escuela Rural Sol Del Pacifico;-41.87420273;-73.92819214;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8102;Escuela Rural Huelden;-41.93404388;-74.00777435;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8103;Escuela Rural Bahia Linao;-41.96572113;-73.54806519;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8104;Escuela Rural Puente Puntra;-42.16424561;-73.72358704;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8105;Liceo Bicentenario De Ancud;-41.862854;-73.82855225;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8107;Escuela Diferencial `San Carlos De Ancud`;-41.86611176;-73.81813812;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8108;Seminario Conciliar De Ancud;-41.8711853;-73.82194519;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8109;Liceo Comercial El Pilar;-41.86922836;-73.82106781;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8110;Escuela Particular N.250 `El Pilar`;-41.86922928;-73.82106737;;;10202;;;;;;blue;8
CHL;Instituciones educativas;;8111;Liceo Polivalente Quemchi;-42.14151001;-73.47716522;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8112;Escuela Rural Juan Victorino Tangol;-42.33122635;-73.37187195;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8113;Escuela Rural Aquelarre;-42.26855087;-73.35203552;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8114;Escuela Rural Lliuco;-42.26858521;-73.35257721;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8115;Escuela Rural Morro Lobos Alto;-42.02621078;-73.47897339;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8116;Escuela Rural Huite;-42.12483215;-73.38526917;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8117;Escuela Rural Montemar;-42.10736847;-73.44682312;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8118;Escuela Rural Aucho;-42.25827026;-73.43091583;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8119;Escuela Rural Colo;-42.25852044;-73.40052857;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8120;Escuela Rural Quinterquen;-42.06951523;-73.45092773;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8121;Escuela Rural Santa Rosa;-42.1684227;-73.39656067;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8122;Escuela Rural Pido;-42.21181488;-73.38691711;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8124;Escuela Rural Caucahue;-42.00380325;-73.49781799;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8125;Escuela Rural De Tubildad;-42.11011119;-73.48409823;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8126;Escuela Rural Aucar;-42.13238525;-73.4085083;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8127;Escuela Rural Queler;-42.16877365;-73.47497559;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8130;Escuela Rural Tocoihue;-42.30344391;-73.42432404;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8131;Escuela Rural Maluco;-42.14340591;-73.43670654;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8132;Escuela De Aulin;-42.29460526;-73.06105042;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8133;Escuela Rural Linda Vista;-42.26061249;-73.15599823;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8134;Escuela Rural Coneb;-42.29983521;-73.12970734;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8135;Escuela Rural Tac;-42.32618713;-73.10552216;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8136;Escuela Rural Archipielago;-42.38657379;-73.13605499;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8138;Escuela Rural Voigue;-42.28740566;-73.20675276;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8139;Escuela Rural Cheniao;-42.33045578;-73.25081635;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8141;Escuela Rural San Jose;-42.27656174;-73.2531662;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8142;Escuela Rural Bordemar Villa Mechuque;-42.28243256;-73.15377808;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8143;Escuela Rural Nayahue;-42.31125641;-73.27086639;;;10209;;;;;;blue;8
CHL;Instituciones educativas;;8144;Escuela Rural Cesar Gomez Garcia;-42.32904053;-73.54974365;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8145;Escuela Rural Colegual;-42.29144669;-73.45727539;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8146;Escuela Rural Teguel;-42.36044693;-73.60874939;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8147;Escuela Rural Mallinlemu;-42.35293198;-73.70839691;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8148;Escuela Rural Butalcura;-42.26535672;-73.69984998;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8149;Escuela Rural Carihueico;-42.30508423;-73.75836945;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8150;Escuela Rural El Prado;-42.1752243;-73.68398285;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8151;Escuela Rural San Juan;-42.33374227;-73.50086834;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8153;Escuela Rural Profesor Hector Mario Bahamonde Navarro;-42.35369266;-73.57851316;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8155;Escuela Rural Dallico;-42.31021881;-73.50086975;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8156;Escuela Rural Kilometro 60;-42.29288407;-73.72140025;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8157;Escuela Rural Jose Maria Ulloa Saldivia;-42.30541229;-73.56175995;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8158;Escuela Rural Calen;-42.33084869;-73.45930481;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8159;Escuela Rural Jose Daniel Bahamonde Bahamonde;-42.2723732;-73.52004242;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8160;Escuela Rural Culdeo;-42.21203232;-73.6465683;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8161;Escuela Basica Dalcahue;-42.37607193;-73.65284729;;;10205;;;;;;blue;8
CHL;Instituciones educativas;;8162;Liceo Alfredo Del Carmen Barria Oyarzun;-42.43949127;-73.59931946;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8163;Escuela Rural Chullec;-42.46731949;-73.53914642;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8164;Escuela Rural Tolquien;-42.45320892;-73.5423584;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8165;Escuela Rural Eduardo Frei Montalva;-42.41014099;-73.52745819;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8166;Escuela Rural Vista Hermosa;-42.42560577;-73.53443146;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8167;Escuela Rural Huyar Bajo;-42.39605331;-73.56078339;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8169;Escuela Rural Huyar Alto;-42.40164566;-73.56581116;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8170;Escuela Rural San Javier;-42.40429306;-73.62850952;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8173;Escuela Rural Huenao;-42.45995331;-73.62165833;;;10204;;;;;;blue;8
CHL;Instituciones educativas;;8174;Liceo Insular;-42.47028351;-73.4954834;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8175;Escuela Rural Capilla Antigua;-42.47230148;-73.36440277;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8176;Escuela Rural La Capilla;-42.63416672;-73.26704407;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8177;Escuela Rural Ostricultura;-42.60236359;-73.20930481;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8178;Escuela Rural Huelmo;-42.62316392;-73.33410014;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8179;Escuela Rural Francisco De Villagra;-42.66077423;-73.26822662;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8180;Escuela Rural Alao;-42.60066223;-73.29940033;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8181;Escuela Rural Metahue;-42.5966301;-73.2233963;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8182;Escuela Rural La Villa;-42.62640762;-73.29772186;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8183;Escuela Rural Amanecer 2000;-42.45765686;-73.32780457;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8184;Escuela Rural Llingua;-42.43315506;-73.45320892;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8186;Escuela Rural Los Pinos;-42.38791275;-73.43279266;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8187;Escuela Rural El Transito;-42.42512864;-73.33626663;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8188;Escuela Rural La Capilla;-42.51060486;-73.26503754;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8189;Escuela Rural Teresa Cardenas De Paredes;-42.5388298;-73.42427826;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8190;Escuela Rural El Estero;-42.4776268;-73.27587128;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8191;Escuela Rural San Francisco;-42.4204483;-73.30561829;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8193;Escuela Rural Co?ab;-42.50337982;-73.4833374;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8194;Liceo Particular Ramon Freire;-42.47140503;-73.48924255;;;10210;;;;;;blue;8
CHL;Instituciones educativas;;8195;Escuela Puqueldon;-42.60203934;-73.67197418;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8197;Escuela Rural Las Lagunas;-42.6071434;-73.57320404;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8198;Escuela Rural San Juan De Lincay;-42.63995743;-73.66895294;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8200;Escuela Rural San Agustin;-42.61925125;-73.62410736;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8201;Escuela Rural Las Campanas;-42.58808899;-73.61248016;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8202;Escuela Rural Detif;-42.68487549;-73.55706787;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8203;Escuela Rural Santa Rosa;-42.64997101;-73.6071167;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8205;Escuela Rural Ichuac;-42.61604309;-73.7182312;;;10206;;;;;;blue;8
CHL;Instituciones educativas;;8206;Liceo Manuel Jesus Andrade Borquez;-42.62226105;-73.77797699;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8207;Escuela Rural Notuco;-42.64890671;-73.80950928;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8208;Escuela Rural Curaco De Vilupulli;-42.59247589;-73.86263275;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8209;Escuela Rural Alcaldeo De Rauco;-42.56202698;-73.86650848;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8210;Escuela Rural Quitripulli;-42.68978882;-73.70511627;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8211;Escuela Rural Huillinco;-42.67541504;-73.89834595;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8213;Escuela Rural El Pulpito;-42.76066971;-73.78899384;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8214;Escuela Rural Quiao;-42.63601303;-73.93061829;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8215;Escuela Rural Tara;-42.69343185;-73.79376221;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8216;Escuela Rural Pucatue;-42.64925003;-73.73829651;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8217;Escuela Rural Teupa;-42.66942215;-73.68027496;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8219;Escuela Rural Pindaco;-42.67805862;-73.74945831;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8220;Escuela Rural Cucao;-42.63523483;-74.10609436;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8222;Escuela Rural Notue;-42.62091827;-73.92722321;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8223;Escuela Rural Quilipulli;-42.66849518;-73.84387207;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8224;Escuela Rural Dicham;-42.62578964;-73.8337326;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8225;Escuela Rural Canan;-42.58068848;-73.83133698;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8226;Escuela Rural Quinched;-42.57419968;-73.76706696;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8227;Escuela Rural Chanquin;-42.60187149;-74.11968994;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8228;Escuela Rural Vilupulli;-42.60207748;-73.80315399;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8229;Escuela Rural Melleico;-42.59637833;-73.91880798;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8230;Escuela Rural Rauco;-42.54605865;-73.79669952;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8231;Escuela Rural Terao;-42.70956039;-73.64990234;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8232;Escuela Rural Los Petanes;-42.63219452;-73.87525177;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8233;Escuela Rural Natri;-42.80617523;-73.77576447;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8234;Escuela Rural Miraflores;-42.7837677;-73.84331512;;;10203;;;;;;blue;8
CHL;Instituciones educativas;;8236;Escuela Chilhue;-42.88455582;-73.47104645;;;10207;;;;;;blue;8
CHL;Instituciones educativas;;8237;Escuela Rural Paildad;-42.85803223;-73.60305786;;;10207;;;;;;blue;8
CHL;Instituciones educativas;;8238;Escuela Rural Alqui;-42.98940277;-73.46159363;;;10207;;;;;;blue;8
